"","Abdomen","Audio.Volume.dB","ECG","Flow","Heart.Rate","Left.Leg","PosAngle","Pulse","Saturation","Thermistor","Thorax","X.Axis","Y.Axis","Z.Axis","Acceleration..X.","Acceleration..Y.","Acceleration..Z.","Impedance","Stimulation","Position","Phasic.Amplitude","original_time","stim_numeric","parsed_time","time_only","corrected_stim","stim_binary"
"102","0","57.0527","0.003","0.0431","65.7268","0.0001","8.1756","65.2668","91.0024","0.0341","0","0.1379","-0.9596","-0.2108","-2.6755","1.9564","9.4934","7.6067","284.3536","0","0","9:19:37 PM",284.3536,2025-05-29 21:19:37,21:19:37,0,0
"103","0","57.4216","0.003","-0.0446","64.4755","0.0001","8.2129","65.9008","91.0024","0.0343","0","0.1384","-0.9588","-0.2159","-2.6891","1.9692","9.5029","7.5866","284.0748","0","0","9:19:39 PM",284.0748,2025-05-29 21:19:39,21:19:39,0,0
"104","0","57.5425","0.003","-0.0211","63.64","0.0001","8.3228","66.0709","91.0024","0.034","0","0.1402","-0.9587","-0.2156","-2.6769","1.9561","9.4956","7.5864","283.7917","0","0","9:19:39 PM",283.7917,2025-05-29 21:19:39,21:19:39,0,0
"105","0","58.1877","0.0029","-0.0111","63.2044","0.0002","8.3175","65.7825","91.0024","0.0338","0","0.1401","-0.9591","-0.2159","-2.6692","1.9391","9.5165","7.5864","283.5091","0","0","9:19:40 PM",283.5091,2025-05-29 21:19:40,21:19:40,0,0
"106","0","58.1919","0.0029","0.0036","64.0281","0.0002","8.3395","65.1402","91.0024","0.0336","0","0.1406","-0.9593","-0.2138","-2.6847","1.9646","9.502","7.591","283.2266","0","0","9:19:41 PM",283.2266,2025-05-29 21:19:41,21:19:41,0,0
"107","0","57.5984","0.003","0.0544","64.474","0.0001","8.2492","65.0136","91.0024","0.0338","0","0.1391","-0.9597","-0.2135","-2.6674","1.9785","9.5003","7.6057","282.9435","0","0","9:19:43 PM",282.9435,2025-05-29 21:19:43,21:19:43,0,0
"108","0","56.6843","0.003","-0.0414","64.5174","0.0001","8.3214","64.7822","91.0024","0.0341","0","0.1403","-0.9594","-0.2166","-2.67","1.9688","9.5015","7.5937","282.6646","0","0","9:19:43 PM",282.6646,2025-05-29 21:19:43,21:19:43,0,0
"109","0","57.8238","0.0029","-0.0133","64.1978","0.0001","8.3719","64.0953","91.0135","0.0339","0","0.141","-0.9577","-0.2176","-2.638","1.9486","9.5164","7.598","282.3815","0","0","9:19:44 PM",282.3815,2025-05-29 21:19:44,21:19:44,0,0
"110","0","57.4584","0.0029","-0.0051","63.8887","0.0001","8.5373","63.9521","91.0035","0.0336","0","0.1438","-0.9579","-0.2182","-2.6304","1.9498","9.5242","7.592","282.0989","0","0","9:19:45 PM",282.0989,2025-05-29 21:19:45,21:19:45,0,0
"111","0","58.5112","0.003","0.1849","64.4434","0.0001","8.2737","63.9698","91.0169","0.0336","0","0.1398","-0.961","-0.2133","-2.6678","1.9502","9.5115","7.6067","281.8164","0","0","9:19:47 PM",281.8164,2025-05-29 21:19:47,21:19:47,0,0
"112","0.0001","57.6561","0.0029","0.0968","65.5882","0.0001","8.0542","63.9843","91.0091","0.0343","0","0.1361","-0.9619","-0.2031","-2.6248","1.9238","9.5138","7.6123","281.5333","0","0","9:19:47 PM",281.5333,2025-05-29 21:19:47,21:19:47,0,0
"113","0","59.2046","0.003","-0.1689","65.4403","0.0001","8.2363","63.949","91.0503","0.0344","0","0.1388","-0.9595","-0.2106","-2.7012","1.9331","9.4946","7.5891","281.2544","0","0","9:19:48 PM",281.2544,2025-05-29 21:19:48,21:19:48,0,0
"114","0","63.9737","0.003","-0.0409","64.6655","0.0001","8.2662","64.1607","90.8442","0.034","0","0.1392","-0.9584","-0.2157","-2.6466","1.9467","9.5174","7.5968","280.9713","0","0","9:19:50 PM",280.9713,2025-05-29 21:19:50,21:19:50,0,0
"115","0","60.7721","0.0029","0.1556","65.0813","0.0001","8.1822","64.8227","90.1746","0.0338","0","0.1379","-0.9592","-0.2136","-2.6479","1.9606","9.5141","7.6087","280.6888","0","0","9:19:50 PM",280.6888,2025-05-29 21:19:50,21:19:50,0,0
"116","0.0001","58.1606","0.0029","0.2299","65.7721","0.0001","7.9873","65.1008","89.6119","0.0344","0","0.1349","-0.9621","-0.2048","-2.6091","1.9406","9.5116","7.6394","280.4062","0","0","9:19:52 PM",280.4062,2025-05-29 21:19:52,21:19:52,0,0
"117","0.0001","58.6385","0.0029","-0.2907","65.74","0.0001","7.8448","65.0198","89.1763","0.0347","0","0.1325","-0.9619","-0.2114","-2.6907","1.9693","9.4983","7.6036","280.1231","0","0","9:19:52 PM",280.1231,2025-05-29 21:19:52,21:19:52,0,0
"118","0","59.0121","0.0029","-0.0687","64.9628","0","7.9078","65.0064","88.949","0.0342","0","0.1333","-0.9594","-0.2202","-2.6622","1.9752","9.5064","7.5967","279.8443","0","0","9:19:53 PM",279.8443,2025-05-29 21:19:53,21:19:53,0,0
"119","0","57.968","0.0029","-0.0106","64.8634","0","7.9076","65.0147","89.017","0.0339","0","0.1333","-0.9591","-0.2178","-2.6368","1.9827","9.5096","7.5977","279.5612","0","0","9:19:55 PM",279.5612,2025-05-29 21:19:55,21:19:55,0,0
"120","0","58.1685","0.0029","0.2415","65.475","0","7.7932","65.0012","88.8265","0.0341","0","0.1317","-0.9616","-0.2092","-2.6325","1.9593","9.5143","7.6123","279.2786","0","0","9:19:55 PM",279.2786,2025-05-29 21:19:55,21:19:55,0,0
"121","0.0001","58.5273","0.0029","-0.1546","65.4436","0","7.8138","65.0012","88.1691","0.0348","0","0.132","-0.9629","-0.2072","-2.646","1.9537","9.5066","7.6179","278.996","0","0","9:19:56 PM",278.996,2025-05-29 21:19:56,21:19:56,0,0
"122","0","58.5237","0.003","-0.075","64.7275","0","7.8869","65.0147","87.9396","0.0345","0","0.1332","-0.9615","-0.2158","-2.6855","1.9657","9.5056","7.5943","278.7135","0","0","9:19:58 PM",278.7135,2025-05-29 21:19:58,21:19:58,0,0
"123","-0.0001","57.7034","0.003","-0.0245","64.0918","0.0001","8.1382","65.0064","87.9508","0.0342","0","0.1372","-0.9594","-0.2166","-2.6328","1.9535","9.5131","7.6019","278.4341","0","0","9:19:58 PM",278.4341,2025-05-29 21:19:58,21:19:58,0,0
"124","0","58.9434","0.003","0.01","63.8242","0.0001","7.987","65.0178","88.0978","0.034","0","0.1349","-0.9613","-0.2154","-2.6487","1.9867","9.5082","7.6012","278.151","0","0","9:19:59 PM",278.151,2025-05-29 21:19:59,21:19:59,0,0
"125","0","58.6272","0.003","0.1023","63.9775","0.0001","8.0102","64.9991","88.7184","0.0343","0","0.1354","-0.962","-0.211","-2.6417","1.972","9.5078","7.6099","277.8684","0","0","9:20:00 PM",277.8684,2025-05-29 21:20:00,21:20:00,0,0
"126","0","58.1328","0.003","-0.0875","63.9574","0.0001","8.0144","65.0385","89.1273","0.0345","0","0.1351","-0.959","-0.2169","-2.6729","1.9726","9.5005","7.5977","277.5858","0","0","9:20:02 PM",277.5858,2025-05-29 21:20:02,21:20:02,0,0
"127","0","57.8418","0.003","-0.0245","63.4965","0.0001","8.1215","64.9026","89.7523","0.0341","0","0.1368","-0.9593","-0.2165","-2.6575","1.9537","9.5102","7.5911","277.3033","0","0","9:20:02 PM",277.3033,2025-05-29 21:20:02,21:20:02,0,0
"128","-0.0001","57.8554","0.003","-0.0116","63.1196","0.0001","8.1979","64.2645","90.0108","0.0338","0","0.1384","-0.9608","-0.2144","-2.6545","1.9442","9.5121","7.588","277.0239","0","0","9:20:03 PM",277.0239,2025-05-29 21:20:03,21:20:03,0,0
"129","-0.0001","57.4042","0.0029","-0.0059","62.8199","0.0001","8.1842","63.9553","90.1066","0.0336","0","0.138","-0.9592","-0.2152","-2.6559","1.9506","9.5085","7.59","276.7408","0","0","9:20:04 PM",276.7408,2025-05-29 21:20:04,21:20:04,0,0
"130","0","58.6925","0.0029","-0.0008","63.1938","0.0001","8.1162","64.003","90.7316","0.0336","0","0.1371","-0.9608","-0.216","-2.6771","1.974","9.4961","7.5868","276.4582","0","0","9:20:06 PM",276.4582,2025-05-29 21:20:06,21:20:06,0,0
"131","0","57.9179","0.0029","-0.0036","63.684","0.0001","8.0152","63.9822","91.1539","0.0337","0","0.1353","-0.9609","-0.2155","-2.6871","1.9711","9.4912","7.5822","276.1757","0","0","9:20:07 PM",276.1757,2025-05-29 21:20:07,21:20:07,0,0
"132","0","57.2837","0.0029","-0.0029","63.6448","0.0001","8.1811","63.9957","91.7388","0.0338","0","0.138","-0.96","-0.2154","-2.6707","1.9612","9.4969","7.5866","275.8931","0","0","9:20:07 PM",275.8931,2025-05-29 21:20:07,21:20:07,0,0
"133","0","57.9915","0.0029","-0.0022","63.4889","0.0001","8.3261","63.9874","92.0575","0.0337","0","0.1405","-0.9592","-0.215","-2.6706","1.9437","9.5063","7.5876","275.6137","0","0","9:20:09 PM",275.6137,2025-05-29 21:20:09,21:20:09,0,0
"134","0","58.3628","0.0029","-0.0022","63.4894","0.0001","8.3936","63.9988","91.9995","0.0337","0","0.1414","-0.9588","-0.218","-2.6667","1.9363","9.4947","7.5841","275.3306","0","0","9:20:09 PM",275.3306,2025-05-29 21:20:09,21:20:09,0,0
"135","0","58.4246","0.003","0.0188","64.0935","0.0001","8.3181","63.9988","92.0263","0.0338","0","0.1401","-0.9585","-0.2179","-2.6789","1.9186","9.5122","7.5864","275.0481","0","0","9:20:11 PM",275.0481,2025-05-29 21:20:11,21:20:11,0,0
"136","0","58.264","0.003","0.0189","65.0885","0.0001","8.2804","63.9885","92.0151","0.0342","0","0.1396","-0.959","-0.2171","-2.6518","1.9201","9.523","7.5854","274.7655","0","0","9:20:11 PM",274.7655,2025-05-29 21:20:11,21:20:11,0,0
"137","0","58.5518","0.0029","-0.0122","64.8419","0.0001","8.4723","63.9947","92.0173","0.0345","0","0.1428","-0.9587","-0.2164","-2.6644","1.9518","9.5083","7.5821","274.4829","0","0","9:20:12 PM",274.4829,2025-05-29 21:20:12,21:20:12,0,0
"138","0","58.9219","0.0029","-0.0058","64.4329","0.0001","8.441","63.9874","92.0229","0.0344","0","0.1423","-0.959","-0.2185","-2.645","1.9396","9.5156","7.5843","274.2035","0","0","9:20:14 PM",274.2035,2025-05-29 21:20:14,21:20:14,0,0
"139","0","58.8057","0.003","0.0863","64.4535","0.0001","8.3485","63.9999","92.004","0.0344","0","0.1409","-0.9596","-0.2156","-2.656","1.9451","9.5152","7.5958","273.9204","0","0","9:20:14 PM",273.9204,2025-05-29 21:20:14,21:20:14,0,0
"140","0.0001","58.7673","0.0029","0.3581","65.7424","0.0001","8.2255","63.9646","92.0463","0.0349","0","0.139","-0.9614","-0.2101","-2.6336","1.9191","9.5265","7.6103","273.6379","0","0","9:20:15 PM",273.6379,2025-05-29 21:20:15,21:20:15,0,0
"141","0.0001","60.337","0.0029","-0.2382","66.111","0.0001","8.0311","64.0341","91.9683","0.0354","0","0.1357","-0.9621","-0.2092","-2.6552","1.9581","9.499","7.6079","273.3553","0","0","9:20:17 PM",273.3553,2025-05-29 21:20:17,21:20:17,0,0
"142","0","58.5718","0.003","-0.0686","65.736","0","8.2355","64.6287","91.3923","0.035","0","0.139","-0.9605","-0.2157","-2.6367","1.975","9.5125","7.618","273.0728","0","0","9:20:17 PM",273.0728,2025-05-29 21:20:17,21:20:17,0,0
"143","0","57.5087","0.003","-0.0328","65.5667","0","8.1747","65.0364","90.9177","0.0346","0","0.1378","-0.9591","-0.2202","-2.6235","1.9881","9.5069","7.6135","272.7934","0","0","9:20:18 PM",272.7934,2025-05-29 21:20:18,21:20:18,0,0
"144","0","58.0051","0.003","0.0687","65.5794","0","8.1242","64.9773","90.3952","0.0344","0","0.137","-0.9599","-0.2118","-2.6702","1.9771","9.5099","7.6","272.5103","0","0","9:20:19 PM",272.5103,2025-05-29 21:20:19,21:20:19,0,0
"145","0.0001","60.3291","0.003","0.2001","66.5315","0","8.139","65.052","89.9105","0.035","0","0.1374","-0.9604","-0.2074","-2.6468","1.9226","9.5151","7.6101","272.2277","0","0","9:20:21 PM",272.2277,2025-05-29 21:20:21,21:20:21,0,0
"146","0.0001","68.4613","0.003","-0.1502","66.6646","0","8.1769","65.6248","89.3791","0.0356","0","0.1381","-0.9611","-0.2077","-2.6309","1.9367","9.5114","7.6081","271.9451","0","0","9:20:21 PM",271.9451,2025-05-29 21:20:21,21:20:21,0,0
"147","0","59.428","0.003","-0.0253","66.0267","0","8.2559","66.0274","88.9524","0.0354","0","0.1394","-0.961","-0.2124","-2.6308","1.9586","9.5154","7.5963","271.6626","0","0","9:20:22 PM",271.6626,2025-05-29 21:20:22,21:20:22,0,0
"148","0","58.5753","0.003","0.1852","66.4776","0","8.1853","65.9983","89.0014","0.0354","0","0.1383","-0.9617","-0.2096","-2.6522","1.9461","9.5151","7.6034","271.3832","0","0","9:20:23 PM",271.3832,2025-05-29 21:20:23,21:20:23,0,0
"149","0.0001","58.8748","0.003","-0.012","67.432","0","8.1273","65.99","88.949","0.0359","0","0.1375","-0.9624","-0.2039","-2.6393","1.9316","9.5239","7.6089","271.1001","0","0","9:20:25 PM",271.1001,2025-05-29 21:20:25,21:20:25,0,0
"150","0.0001","59.441","0.003","-0.0681","67.4188","0","8.1608","66.0346","88.3652","0.0361","0","0.1379","-0.9618","-0.2039","-2.6767","1.9497","9.4998","7.5811","270.8175","0","0","9:20:26 PM",270.8175,2025-05-29 21:20:26,21:20:26,0,0
"151","0.0001","59.2128","0.003","-0.1803","67.2004","0","8.156","66.5949","87.9652","0.036","0","0.1379","-0.9624","-0.2027","-2.6855","1.9491","9.4921","7.5775","270.535","0","0","9:20:26 PM",270.535,2025-05-29 21:20:26,21:20:26,0,0
"152","0","58.3281","0.0031","-0.0365","67.4517","0","8.2096","67.0214","88.5557","0.0354","0","0.1386","-0.9606","-0.2063","-2.7216","1.9504","9.4953","7.5723","270.2524","0","0","9:20:28 PM",270.2524,2025-05-29 21:20:28,21:20:28,0,0
"153","0","58.672","0.0032","0.0018","68.0202","0","8.1524","66.9892","89.0337","0.0352","0","0.1375","-0.9599","-0.2077","-2.7198","1.9719","9.4805","7.5801","269.973","0","0","9:20:28 PM",269.973,2025-05-29 21:20:28,21:20:28,0,0
"154","0","62.1256","0.0032","-0.092","68.8674","0","8.095","67.0276","89.5518","0.0352","0","0.1365","-0.96","-0.2141","-2.7079","1.9646","9.4908","7.5824","269.6899","0","0","9:20:30 PM",269.6899,2025-05-29 21:20:30,21:20:30,0,0
"155","0","58.5742","0.0032","-0.0084","68.2868","0","8.2553","67.5568","90.0264","0.035","0","0.1393","-0.9599","-0.2197","-2.7144","1.9597","9.5036","7.5711","269.4074","0","0","9:20:30 PM",269.4074,2025-05-29 21:20:30,21:20:30,0,0
"156","-0.0001","57.6564","0.0032","0.0269","67.6848","0.0001","8.2759","68.0175","90.5322","0.0346","0","0.1395","-0.959","-0.2173","-2.6887","1.9464","9.4972","7.573","269.1248","0","0","9:20:31 PM",269.1248,2025-05-29 21:20:31,21:20:31,0,0
"157","0","58.3866","0.0031","0.2902","67.1123","0.0001","8.1083","68.003","91.0169","0.0349","0","0.1367","-0.9596","-0.2113","-2.7094","1.9649","9.4989","7.5864","268.8422","0","0","9:20:33 PM",268.8422,2025-05-29 21:20:33,21:20:33,0,0
"158","0.0001","58.8589","0.0031","-0.1854","67.1968","0","8.0515","68.0061","90.9957","0.0357","0","0.1361","-0.9624","-0.2126","-2.6956","1.9778","9.4883","7.5913","268.5628","0","0","9:20:33 PM",268.5628,2025-05-29 21:20:33,21:20:33,0,0
"159","0","58.2018","0.0031","-0.0262","65.6894","0","8.1521","68.0082","91.0157","0.0353","0","0.1374","-0.9593","-0.217","-2.694","1.9784","9.4921","7.5753","268.2797","0","0","9:20:34 PM",268.2797,2025-05-29 21:20:34,21:20:34,0,0
"160","-0.0001","57.6279","0.0031","0.0063","64.8141","0.0001","8.0693","68.0102","91.5171","0.0349","0","0.1359","-0.9584","-0.2161","-2.6718","1.9691","9.5009","7.5779","267.9972","0","0","9:20:36 PM",267.9972,2025-05-29 21:20:36,21:20:36,0,0
"161","0","58.235","0.0031","0.3699","64.9173","0.0001","8.0568","67.5018","92.0006","0.0351","0","0.136","-0.9608","-0.2147","-2.6588","1.9938","9.5044","7.6012","267.7146","0","0","9:20:36 PM",267.7146,2025-05-29 21:20:36,21:20:36,0,0
"162","0.0001","59.7774","0.0031","-0.1395","65.2112","0.0001","7.7597","66.5016","92.0006","0.0359","0","0.1311","-0.9625","-0.208","-2.6297","1.9907","9.4987","7.6103","267.432","0","0","9:20:37 PM",267.432,2025-05-29 21:20:37,21:20:37,0,0
"163","0","58.2673","0.0032","-0.1372","64.6023","0","7.7525","66.0014","92.0006","0.0356","0","0.1307","-0.9596","-0.2199","-2.71","2.0214","9.4761","7.5823","267.1527","0","0","9:20:38 PM",267.1527,2025-05-29 21:20:38,21:20:38,0,0
"164","-0.0001","58.115","0.0032","-0.0217","64.4979","0","7.9753","66.0014","92.0006","0.035","0","0.1344","-0.9596","-0.2203","-2.6651","1.9914","9.5019","7.5777","266.8696","0","0","9:20:40 PM",266.8696,2025-05-29 21:20:40,21:20:40,0,0
"165","-0.0001","58.1961","0.0031","0.0313","63.9195","0","8.0202","65.5189","92.0029","0.0348","0","0.1353","-0.9594","-0.2158","-2.6572","1.9783","9.5033","7.5787","266.587","0","0","9:20:40 PM",266.587,2025-05-29 21:20:40,21:20:40,0,0
"166","0","59.1363","0.0031","0.3283","64.7436","0","7.9552","65.0074","92.0029","0.0351","0","0.1344","-0.9618","-0.2107","-2.6385","1.9854","9.5109","7.61","266.3044","0","0","9:20:41 PM",266.3044,2025-05-29 21:20:41,21:20:41,0,0
"167","0.0001","58.8801","0.0031","-0.2349","64.72","0","7.6329","64.996","92.0006","0.0359","0","0.129","-0.9621","-0.2084","-2.6664","1.9821","9.5004","7.5957","266.0219","0","0","9:20:42 PM",266.0219,2025-05-29 21:20:42,21:20:42,0,0
"168","0","58.1131","0.0031","-0.0658","64.1614","0","7.9081","64.9981","92.0006","0.0355","0","0.1333","-0.9596","-0.2193","-2.6978","2.0072","9.4858","7.5787","265.7425","0","0","9:20:44 PM",265.7425,2025-05-29 21:20:44,21:20:44,0,0
"169","-0.0001","57.6322","0.0032","-0.0193","64.1667","0","8.0294","65.0261","92.0006","0.0351","0","0.1353","-0.9591","-0.2178","-2.6712","1.977","9.5085","7.5755","265.4594","0","0","9:20:45 PM",265.4594,2025-05-29 21:20:45,21:20:45,0,0
"170","-0.0001","57.891","0.0032","-0.0077","64.0905","0.0001","8.0208","64.5674","92.0006","0.0347","0","0.1355","-0.9614","-0.2167","-2.6515","1.9629","9.4956","7.5787","265.1768","0","0","9:20:45 PM",265.1768,2025-05-29 21:20:45,21:20:45,0,0
"171","0","58.989","0.0032","0.3436","64.0519","0.0001","7.914","64.0144","91.9951","0.0347","0","0.1336","-0.9611","-0.2117","-2.6824","1.9645","9.5096","7.5809","264.8943","0","0","9:20:46 PM",264.8943,2025-05-29 21:20:46,21:20:46,0,0
"172","0.0001","59.0144","0.0031","0.0475","65.0902","0.0001","7.7188","63.9885","91.9973","0.0357","0.0001","0.1306","-0.9633","-0.2034","-2.617","1.9387","9.5111","7.6091","264.6122","0","0","9:20:48 PM",264.6122,2025-05-29 21:20:48,21:20:48,0,0
"173","0","59.9596","0.0032","-0.2651","64.8288","0.0001","7.7129","63.9988","91.9939","0.0357","0","0.1302","-0.9617","-0.2156","-2.6678","2.0255","9.4788","7.5878","264.3323","0","0","9:20:49 PM",264.3323,2025-05-29 21:20:49,21:20:49,0,0
"174","0","58.6303","0.0033","-0.0506","64.1244","0","7.9248","63.9947","92.0073","0.0352","0","0.1335","-0.9594","-0.2191","-2.6894","2.0024","9.4947","7.5774","264.0492","0","0","9:20:49 PM",264.0492,2025-05-29 21:20:49,21:20:49,0,0
"175","-0.0001","58.6717","0.0033","-0.0231","63.6338","0","7.9795","63.9957","91.9717","0.0348","0","0.1345","-0.9593","-0.2187","-2.6819","1.977","9.5043","7.5718","263.7666","0","0","9:20:50 PM",263.7666,2025-05-29 21:20:50,21:20:50,0,0
"176","-0.0001","57.9069","0.0033","-0.012","63.4805","0.0001","8.0414","63.9926","92.3962","0.0346","0","0.1356","-0.9604","-0.2178","-2.6713","1.9621","9.495","7.5767","263.4841","0","0","9:20:52 PM",263.4841,2025-05-29 21:20:52,21:20:52,0,0
"177","-0.0001","58.5053","0.0033","0.0261","63.205","0.0001","8.086","63.9988","92.9666","0.0345","0","0.1364","-0.9605","-0.2171","-2.6899","1.9745","9.5006","7.5775","263.202","0","0","9:20:52 PM",263.202,2025-05-29 21:20:52,21:20:52,0,0
"178","0","61.6349","0.0033","0.0811","63.7446","0.0001","7.8638","64.0051","93.0156","0.035","0","0.1326","-0.9608","-0.2055","-2.6956","1.9597","9.4844","7.5742","262.9221","0","0","9:20:53 PM",262.9221,2025-05-29 21:20:53,21:20:53,0,0
"179","0","58.6714","0.0034","-0.0665","63.2399","0.0001","7.8889","63.9999","93.0034","0.0354","0","0.1331","-0.9615","-0.2149","-2.7227","1.9604","9.4867","7.5708","262.639","0","0","9:20:55 PM",262.639,2025-05-29 21:20:55,21:20:55,0,0
"180","0","58.5524","0.0034","-0.0241","63.1521","0.0001","8.0796","64.0102","93.0089","0.0351","0","0.1362","-0.9599","-0.216","-2.6915","1.9688","9.4978","7.5731","262.3565","0","0","9:20:55 PM",262.3565,2025-05-29 21:20:55,21:20:55,0,0
"181","0","59.0617","0.0034","-0.015","63.1587","0.0001","8.0816","63.9947","92.9933","0.0348","0","0.1364","-0.9603","-0.2187","-2.6793","1.9704","9.5006","7.5789","262.0739","0","0","9:20:56 PM",262.0739,2025-05-29 21:20:56,21:20:56,0,0
"182","0","57.8227","0.0033","-0.0105","63.1733","0.0001","8.1867","64.0331","93.0034","0.0347","0","0.138","-0.959","-0.2171","-2.6785","1.9615","9.5008","7.5731","261.7919","0","0","9:20:57 PM",261.7919,2025-05-29 21:20:57,21:20:57,0,0
"183","0","58.0561","0.0034","-0.0074","63.2029","0.0001","8.2355","63.6616","92.9844","0.0347","0","0.1387","-0.9586","-0.2184","-2.6804","1.953","9.5089","7.5754","261.512","0","0","9:20:59 PM",261.512,2025-05-29 21:20:59,21:20:59,0,0
"184","0","57.7271","0.0034","0.2252","63.1666","0.0001","8.1457","63.0525","93.0034","0.0347","0","0.1375","-0.9604","-0.2108","-2.7153","1.9368","9.5032","7.5779","261.2289","0","0","9:20:59 PM",261.2289,2025-05-29 21:20:59,21:20:59,0,0
"185","0.0001","58.1509","0.0034","-0.0556","64.1341","0.0001","7.8699","62.9706","92.961","0.0356","0","0.133","-0.9621","-0.2002","-2.6973","1.9214","9.5018","7.5585","260.9463","0","0","9:21:00 PM",260.9463,2025-05-29 21:21:00,21:21:00,0,0
"186","0","58.1116","0.0034","-0.0777","64.3776","0.0001","8.0888","62.9872","93.3287","0.0355","0","0.1367","-0.9623","-0.2109","-2.7062","1.9531","9.5055","7.5597","260.6637","0","0","9:21:01 PM",260.6637,2025-05-29 21:21:01,21:21:01,0,0
"187","0","57.8577","0.0033","-0.0361","63.8184","0.0001","8.0328","62.9913","93.9348","0.0351","0","0.1357","-0.9612","-0.2149","-2.6757","1.9651","9.4993","7.5765","260.3817","0","0","9:21:03 PM",260.3817,2025-05-29 21:21:03,21:21:03,0,0
"188","0","58.9156","0.0033","-0.0252","63.8182","0","8.1304","62.9488","94.0206","0.0349","0","0.1372","-0.96","-0.2155","-2.6684","1.9647","9.4966","7.5755","260.1018","0","0","9:21:04 PM",260.1018,2025-05-29 21:21:04,21:21:04,0,0
